func	1:0	137:0	0	int	main
params	1:8	0:0	1	
op	98:28	0:0	6	]
op	98:30	0:0	6	=
water	98:32	0:0	6	i
water	98:33	0:0	6	;
water	99:13	0:0	6	scan_line
op	99:22	0:0	6	[
water	99:23	0:0	6	(
water	99:24	0:0	6	j
op	99:26	0:0	6	*
water	99:28	0:0	6	3
water	99:29	0:0	6	)
op	99:31	0:0	6	+
water	99:33	0:0	6	1
op	99:34	0:0	6	]
op	99:36	0:0	6	=
water	99:38	0:0	6	0
water	99:39	0:0	6	;
water	100:13	0:0	6	scan_line
op	100:22	0:0	6	[
water	100:23	0:0	6	(
water	100:24	0:0	6	j
op	100:26	0:0	6	*
water	100:28	0:0	6	3
water	100:29	0:0	6	)
op	100:31	0:0	6	+
water	100:33	0:0	6	2
op	100:34	0:0	6	]
op	100:36	0:0	6	=
water	100:38	0:0	6	0
water	100:39	0:0	6	;
water	101:8	0:0	6	}
for	102:8	106:8	4	(j = 75 ;j < 150;j ++)
forinit	102:13	102:19	5	j = 75 ;
water	102:13	0:0	6	j
op	102:15	0:0	6	=
water	102:17	0:0	6	75
water	102:19	0:0	6	;
cond	102:21	102:25	5	j < 150
water	102:21	0:0	6	j
op	102:23	0:0	6	<
water	102:25	0:0	6	150
forexpr	102:30	102:31	5	j ++
water	102:30	0:0	6	j
op	102:31	0:0	6	++
stmts	102:35	106:8	5	
water	102:35	0:0	6	{
water	103:13	0:0	6	scan_line
op	103:22	0:0	6	[
water	103:23	0:0	6	j
op	103:25	0:0	6	*
water	103:27	0:0	6	3
op	103:28	0:0	6	]
op	103:30	0:0	6	=
water	103:32	0:0	6	0
water	103:33	0:0	6	;
water	104:13	0:0	6	scan_line
op	104:22	0:0	6	[
water	104:23	0:0	6	(
water	104:24	0:0	6	j
op	104:26	0:0	6	*
water	104:28	0:0	6	3
water	104:29	0:0	6	)
op	104:31	0:0	6	+
water	104:33	0:0	6	1
op	104:34	0:0	6	]
op	104:36	0:0	6	=
water	104:38	0:0	6	i
water	104:39	0:0	6	;
water	105:13	0:0	6	scan_line
op	105:22	0:0	6	[
water	105:23	0:0	6	(
water	105:24	0:0	6	j
op	105:26	0:0	6	*
water	105:28	0:0	6	3
water	105:29	0:0	6	)
op	105:31	0:0	6	+
water	105:33	0:0	6	2
op	105:34	0:0	6	]
op	105:36	0:0	6	=
water	105:38	0:0	6	0
water	105:39	0:0	6	;
water	106:8	0:0	6	}
for	107:8	111:8	4	(j = 150 ;j < 225;j ++)
forinit	107:13	107:20	5	j = 150 ;
water	107:13	0:0	6	j
op	107:15	0:0	6	=
water	107:17	0:0	6	150
water	107:20	0:0	6	;
cond	107:22	107:26	5	j < 225
water	107:22	0:0	6	j
op	107:24	0:0	6	<
water	107:26	0:0	6	225
forexpr	107:31	107:32	5	j ++
water	107:31	0:0	6	j
op	107:32	0:0	6	++
stmts	107:36	111:8	5	
water	107:36	0:0	6	{
water	108:13	0:0	6	scan_line
op	108:22	0:0	6	[
water	108:23	0:0	6	j
op	108:25	0:0	6	*
water	108:27	0:0	6	3
op	108:28	0:0	6	]
op	108:30	0:0	6	=
water	108:32	0:0	6	0
water	108:33	0:0	6	;
water	109:13	0:0	6	scan_line
op	109:22	0:0	6	[
water	109:23	0:0	6	(
water	109:24	0:0	6	j
op	109:26	0:0	6	*
water	109:28	0:0	6	3
water	109:29	0:0	6	)
op	109:31	0:0	6	+
water	109:33	0:0	6	1
op	109:34	0:0	6	]
op	109:36	0:0	6	=
water	109:38	0:0	6	0
water	109:39	0:0	6	;
water	110:13	0:0	6	scan_line
op	110:22	0:0	6	[
water	110:23	0:0	6	(
water	110:24	0:0	6	j
op	110:26	0:0	6	*
water	110:28	0:0	6	3
water	110:29	0:0	6	)
op	110:31	0:0	6	+
water	110:33	0:0	6	2
op	110:34	0:0	6	]
op	110:36	0:0	6	=
water	110:38	0:0	6	i
water	110:39	0:0	6	;
water	111:8	0:0	6	}
for	112:8	116:8	4	(j = 225 ;j < 300;j ++)
forinit	112:13	112:20	5	j = 225 ;
water	112:13	0:0	6	j
op	112:15	0:0	6	=
water	112:17	0:0	6	225
water	112:20	0:0	6	;
cond	112:22	112:26	5	j < 300
water	112:22	0:0	6	j
op	112:24	0:0	6	<
water	112:26	0:0	6	300
forexpr	112:31	112:32	5	j ++
water	112:31	0:0	6	j
op	112:32	0:0	6	++
stmts	112:36	116:8	5	
water	112:36	0:0	6	{
water	113:13	0:0	6	scan_line
op	113:22	0:0	6	[
water	113:23	0:0	6	j
op	113:25	0:0	6	*
water	113:27	0:0	6	3
op	113:28	0:0	6	]
op	113:30	0:0	6	=
water	113:32	0:0	6	(
water	113:33	0:0	6	i
op	113:35	0:0	6	-
water	113:37	0:0	6	1
water	113:38	0:0	6	)
op	113:40	0:0	6	/
water	113:42	0:0	6	2
water	113:43	0:0	6	;
water	114:13	0:0	6	scan_line
op	114:22	0:0	6	[
water	114:23	0:0	6	(
water	114:24	0:0	6	j
op	114:26	0:0	6	*
water	114:28	0:0	6	3
water	114:29	0:0	6	)
op	114:31	0:0	6	+
water	114:33	0:0	6	1
op	114:34	0:0	6	]
op	114:36	0:0	6	=
water	114:38	0:0	6	(
water	114:39	0:0	6	i
op	114:41	0:0	6	-
water	114:43	0:0	6	1
water	114:44	0:0	6	)
op	114:46	0:0	6	/
water	114:48	0:0	6	2
water	114:49	0:0	6	;
water	115:13	0:0	6	scan_line
op	115:22	0:0	6	[
water	115:23	0:0	6	(
water	115:24	0:0	6	j
op	115:26	0:0	6	*
water	115:28	0:0	6	3
water	115:29	0:0	6	)
op	115:31	0:0	6	+
water	115:33	0:0	6	2
op	115:34	0:0	6	]
op	115:36	0:0	6	=
water	115:38	0:0	6	(
water	115:39	0:0	6	i
op	115:41	0:0	6	-
water	115:43	0:0	6	1
water	115:44	0:0	6	)
op	115:46	0:0	6	/
water	115:48	0:0	6	2
water	115:49	0:0	6	;
water	116:8	0:0	6	}
for	117:8	121:8	4	(j = 300 ;j < 375;j ++)
forinit	117:13	117:20	5	j = 300 ;
water	117:13	0:0	6	j
op	117:15	0:0	6	=
water	117:17	0:0	6	300
water	117:20	0:0	6	;
cond	117:22	117:26	5	j < 375
water	117:22	0:0	6	j
op	117:24	0:0	6	<
water	117:26	0:0	6	375
forexpr	117:31	117:32	5	j ++
water	117:31	0:0	6	j
op	117:32	0:0	6	++
stmts	117:36	121:8	5	
water	117:36	0:0	6	{
water	118:13	0:0	6	scan_line
op	118:22	0:0	6	[
water	118:23	0:0	6	j
op	118:25	0:0	6	*
water	118:27	0:0	6	3
op	118:28	0:0	6	]
op	118:30	0:0	6	=
water	118:32	0:0	6	0
water	118:33	0:0	6	;
water	119:13	0:0	6	scan_line
op	119:22	0:0	6	[
water	119:23	0:0	6	(
water	119:24	0:0	6	j
op	119:26	0:0	6	*
water	119:28	0:0	6	3
water	119:29	0:0	6	)
op	119:31	0:0	6	+
water	119:33	0:0	6	1
op	119:34	0:0	6	]
op	119:36	0:0	6	=
water	119:38	0:0	6	i
water	119:39	0:0	6	;
water	120:13	0:0	6	scan_line
op	120:22	0:0	6	[
water	120:23	0:0	6	(
water	120:24	0:0	6	j
op	120:26	0:0	6	*
water	120:28	0:0	6	3
water	120:29	0:0	6	)
op	120:31	0:0	6	+
water	120:33	0:0	6	2
op	120:34	0:0	6	]
op	120:36	0:0	6	=
water	120:38	0:0	6	i
water	120:39	0:0	6	;
water	121:8	0:0	6	}
for	122:8	126:8	4	(j = 375 ;j < 450;j ++)
forinit	122:13	122:20	5	j = 375 ;
water	122:13	0:0	6	j
op	122:15	0:0	6	=
water	122:17	0:0	6	375
water	122:20	0:0	6	;
cond	122:22	122:26	5	j < 450
water	122:22	0:0	6	j
op	122:24	0:0	6	<
water	122:26	0:0	6	450
forexpr	122:31	122:32	5	j ++
water	122:31	0:0	6	j
op	122:32	0:0	6	++
stmts	122:36	126:8	5	
water	122:36	0:0	6	{
water	123:13	0:0	6	scan_line
op	123:22	0:0	6	[
water	123:23	0:0	6	j
op	123:25	0:0	6	*
water	123:27	0:0	6	3
op	123:28	0:0	6	]
op	123:30	0:0	6	=
water	123:32	0:0	6	i
water	123:33	0:0	6	;
water	124:13	0:0	6	scan_line
op	124:22	0:0	6	[
water	124:23	0:0	6	(
water	124:24	0:0	6	j
op	124:26	0:0	6	*
water	124:28	0:0	6	3
water	124:29	0:0	6	)
op	124:31	0:0	6	+
water	124:33	0:0	6	1
op	124:34	0:0	6	]
op	124:36	0:0	6	=
water	124:38	0:0	6	0
water	124:39	0:0	6	;
water	125:13	0:0	6	scan_line
op	125:22	0:0	6	[
water	125:23	0:0	6	(
water	125:24	0:0	6	j
op	125:26	0:0	6	*
water	125:28	0:0	6	3
water	125:29	0:0	6	)
op	125:31	0:0	6	+
water	125:33	0:0	6	2
op	125:34	0:0	6	]
op	125:36	0:0	6	=
water	125:38	0:0	6	i
water	125:39	0:0	6	;
water	126:8	0:0	6	}
for	127:8	131:8	4	(j = 450 ;j < 525;j ++)
forinit	127:13	127:20	5	j = 450 ;
water	127:13	0:0	6	j
op	127:15	0:0	6	=
water	127:17	0:0	6	450
water	127:20	0:0	6	;
cond	127:22	127:26	5	j < 525
water	127:22	0:0	6	j
op	127:24	0:0	6	<
water	127:26	0:0	6	525
forexpr	127:31	127:32	5	j ++
water	127:31	0:0	6	j
op	127:32	0:0	6	++
stmts	127:36	131:8	5	
water	127:36	0:0	6	{
water	128:13	0:0	6	scan_line
op	128:22	0:0	6	[
water	128:23	0:0	6	j
op	128:25	0:0	6	*
water	128:27	0:0	6	3
op	128:28	0:0	6	]
op	128:30	0:0	6	=
water	128:32	0:0	6	i
water	128:33	0:0	6	;
water	129:13	0:0	6	scan_line
op	129:22	0:0	6	[
water	129:23	0:0	6	(
water	129:24	0:0	6	j
op	129:26	0:0	6	*
water	129:28	0:0	6	3
water	129:29	0:0	6	)
op	129:31	0:0	6	+
water	129:33	0:0	6	1
op	129:34	0:0	6	]
op	129:36	0:0	6	=
water	129:38	0:0	6	i
water	129:39	0:0	6	;
water	130:13	0:0	6	scan_line
op	130:22	0:0	6	[
water	130:23	0:0	6	(
water	130:24	0:0	6	j
op	130:26	0:0	6	*
water	130:28	0:0	6	3
water	130:29	0:0	6	)
op	130:31	0:0	6	+
water	130:33	0:0	6	2
op	130:34	0:0	6	]
op	130:36	0:0	6	=
water	130:38	0:0	6	0
water	130:39	0:0	6	;
water	131:8	0:0	6	}
call	132:8	132:46	4	TIFFWriteScanline
arg	132:26	132:29	5	tif
water	132:26	0:0	6	tif
arg	132:31	132:40	5	scan_line
water	132:31	0:0	6	scan_line
arg	132:42	132:43	5	i
water	132:42	0:0	6	i
arg	132:45	132:46	5	0
water	132:45	0:0	6	0
water	132:47	0:0	4	;
water	133:4	0:0	4	}
call	134:4	134:18	2	free
arg	134:9	134:18	3	scan_line
water	134:9	0:0	4	scan_line
water	134:19	0:0	2	;
call	135:4	135:17	2	TIFFClose
arg	135:14	135:17	3	tif
water	135:14	0:0	4	tif
water	135:18	0:0	2	;
call	136:4	136:10	2	exit
arg	136:9	136:10	3	0
water	136:9	0:0	4	0
water	136:11	0:0	2	;
